ID	QUALITY
ERR346600.22147	37
ERR346600.22143	32
ERR346600.22151	37
ERR346600.22144	36
ERR346600.22155	35
ERR346600.22146	36
ERR346600.22152	37
ERR346600.22159	38
ERR346600.22154	34
ERR346600.22157	31
ERR346600.22164	37
ERR346600.22162	36
ERR346600.22149	34
ERR346600.22165	37
ERR346600.22153	24
ERR346600.22156	37
ERR346600.22168	34
ERR346600.22177	37
ERR346600.22167	25
ERR346600.22170	38
ERR346600.22171	34
ERR346600.22161	23
ERR346600.22169	37
ERR346600.22160	26
ERR346600.22175	32
ERR346600.22174	35
ERR346600.22182	35
ERR346600.22184	21
ERR346600.22166	38
ERR346600.22188	38
ERR346600.22192	37
ERR346600.22178	36
ERR346600.22176	35
ERR346600.22190	38
ERR346600.22179	33
ERR346600.22183	37
ERR346600.22189	38
ERR346600.22172	31
ERR346600.22193	33
ERR346600.22195	38
ERR346600.22196	36
ERR346600.22199	36
ERR346600.22173	38
ERR346600.22203	36
ERR346600.22186	38
ERR346600.22187	37
ERR346600.22200	38
ERR346600.22202	23
ERR346600.22197	38
ERR346600.22191	27
ERR346600.22205	32
ERR346600.22198	37
ERR346600.22209	37
ERR346600.22207	37
ERR346600.22210	38
ERR346600.22206	35
ERR346600.22212	38
ERR346600.22218	37
ERR346600.22208	33
ERR346600.22213	28
ERR346600.22215	38
ERR346600.22211	31
ERR346600.22216	31
ERR346600.22217	36
ERR346600.22220	37
ERR346600.22224	38
ERR346600.22227	38
ERR346600.22226	32
ERR346600.22233	30
ERR346600.22219	35
ERR346600.22236	37
ERR346600.22228	38
ERR346600.22240	36
ERR346600.22241	35
ERR346600.22232	35
ERR346600.22234	36
ERR346600.22225	35
ERR346600.22214	32
ERR346600.22246	32
ERR346600.22244	38
ERR346600.22237	34
ERR346600.22231	29
ERR346600.22235	38
ERR346600.22248	34
ERR346600.22249	37
ERR346600.22245	36
ERR346600.22243	32
ERR346600.22250	32
ERR346600.22238	38
ERR346600.22251	30
ERR346600.22230	36
ERR346600.22256	37
ERR346600.22242	28
ERR346600.22252	32
ERR346600.22247	30
ERR346600.22253	38
ERR346600.22265	38
ERR346600.22258	37
ERR346600.22254	37
ERR346600.22260	24
ERR346600.22257	38
ERR346600.22255	37
ERR346600.22262	38
ERR346600.22261	37
ERR346600.22259	32
ERR346600.22264	34
ERR346600.22263	37
ERR346600.22272	35
ERR346600.22279	36
ERR346600.22266	37
ERR346600.22270	34
ERR346600.22273	35
ERR346600.22278	31
ERR346600.22282	38
ERR346600.22274	35
ERR346600.22280	37
ERR346600.22271	37
ERR346600.22277	38
ERR346600.22269	36
ERR346600.22287	38
ERR346600.22268	36
ERR346600.22281	37
ERR346600.22284	37
ERR346600.22296	24
ERR346600.22276	35
ERR346600.22275	38
ERR346600.22286	37
ERR346600.22290	38
ERR346600.22285	37
ERR346600.22291	35
ERR346600.22292	33
ERR346600.22297	38
ERR346600.22294	38
ERR346600.22301	38
ERR346600.22288	36
ERR346600.22298	36
ERR346600.22293	36
ERR346600.22299	38
ERR346600.22302	37
ERR346600.22311	36
ERR346600.22306	35
ERR346600.22305	34
ERR346600.22295	38
ERR346600.22303	37
ERR346600.22310	37
ERR346600.22300	25
ERR346600.22309	34
ERR346600.22307	37
ERR346600.22313	31
ERR346600.22308	38
ERR346600.22314	36
ERR346600.22319	34
ERR346600.22324	35
ERR346600.22304	31
ERR346600.22329	31
ERR346600.22312	35
ERR346600.22326	37
ERR346600.22316	38
ERR346600.22320	34
ERR346600.22327	33
ERR346600.22323	37
ERR346600.22330	37
ERR346600.22318	37
ERR346600.22334	36
ERR346600.22321	38
ERR346600.22332	38
ERR346600.22315	36
ERR346600.22322	38
ERR346600.22338	38
ERR346600.22339	32
ERR346600.22342	34
ERR346600.22328	37
ERR346600.22346	37
ERR346600.22331	34
ERR346600.22348	33
ERR346600.22335	31
ERR346600.22345	38
ERR346600.22337	36
ERR346600.22351	32
ERR346600.22347	28
ERR346600.22336	36
ERR346600.22353	38
ERR346600.22333	37
ERR346600.22341	38
ERR346600.22352	34
ERR346600.22357	35
ERR346600.22360	37
ERR346600.22340	33
ERR346600.22350	38
ERR346600.22343	37
ERR346600.22364	36
ERR346600.22367	30
ERR346600.22344	38
ERR346600.22371	33
ERR346600.22355	31
ERR346600.22361	33
ERR346600.22363	38
ERR346600.22370	31
ERR346600.22359	20
ERR346600.22358	36
ERR346600.22356	37
ERR346600.22369	36
ERR346600.22365	38
ERR346600.22354	35
ERR346600.22362	38
ERR346600.22378	37
ERR346600.22366	36
ERR346600.22375	37
ERR346600.22373	30
ERR346600.22379	37
ERR346600.22387	38
ERR346600.22382	35
ERR346600.22374	37
ERR346600.22385	37
ERR346600.22381	35
ERR346600.22368	35
ERR346600.22376	35
ERR346600.22383	31
ERR346600.22390	38
ERR346600.22380	36
ERR346600.22384	35
ERR346600.22395	38
ERR346600.22349	38
ERR346600.22397	37
ERR346600.22401	36
ERR346600.22388	38
ERR346600.22393	36
ERR346600.22386	32
ERR346600.22399	37
ERR346600.22394	26
ERR346600.22392	36
ERR346600.22402	34
ERR346600.22391	37
ERR346600.22396	37
ERR346600.22406	28
ERR346600.22389	36
ERR346600.22398	35
ERR346600.22403	37
ERR346600.22400	36
ERR346600.22411	24
ERR346600.22413	34
ERR346600.22409	37
ERR346600.22408	33
ERR346600.22407	37
ERR346600.22412	35
ERR346600.22415	38
ERR346600.22422	35
ERR346600.22418	29
ERR346600.22416	34
ERR346600.22425	37
ERR346600.22404	38
ERR346600.22427	38
ERR346600.22414	36
ERR346600.22420	37
ERR346600.22417	36
ERR346600.22423	35
ERR346600.22421	24
ERR346600.22430	28
ERR346600.22424	38
ERR346600.22428	37
ERR346600.22410	37
ERR346600.22429	24
ERR346600.22438	32
ERR346600.22433	37
ERR346600.22426	23
ERR346600.22434	28
ERR346600.22436	29
ERR346600.22419	31
ERR346600.22443	34
ERR346600.22442	37
ERR346600.22444	36
ERR346600.22446	37
ERR346600.22440	36
ERR346600.22435	37
ERR346600.22441	36
ERR346600.22437	38
ERR346600.22432	38
ERR346600.22450	38
ERR346600.22439	35
ERR346600.22451	29
ERR346600.22448	26
ERR346600.22447	36
ERR346600.22445	33
ERR346600.22449	22
ERR346600.22456	33
ERR346600.22461	36
ERR346600.22452	28
ERR346600.22465	32
ERR346600.22454	37
ERR346600.22467	36
ERR346600.22463	38
ERR346600.22453	37
ERR346600.22458	38
ERR346600.22462	38
ERR346600.22470	25
ERR346600.22457	27
ERR346600.22468	27
ERR346600.22459	38
ERR346600.22474	38
ERR346600.22455	38
ERR346600.22466	35
ERR346600.22471	36
ERR346600.22460	36
ERR346600.22478	37
ERR346600.22464	22
ERR346600.22483	38
ERR346600.22475	32
ERR346600.22477	37
ERR346600.22481	36
ERR346600.22488	38
ERR346600.22482	37
ERR346600.22472	36
ERR346600.22485	36
ERR346600.22473	37
ERR346600.22480	38
ERR346600.22487	38
ERR346600.22479	38
ERR346600.22469	38
ERR346600.22490	38
ERR346600.22489	38
ERR346600.22499	28
ERR346600.22503	38
ERR346600.22486	32
ERR346600.22492	37
ERR346600.22493	23
ERR346600.22494	35
ERR346600.22491	38
ERR346600.22496	24
ERR346600.22508	37
ERR346600.22501	37
ERR346600.22495	33
ERR346600.22500	37
ERR346600.22497	26
ERR346600.22507	36
ERR346600.22514	36
ERR346600.22506	37
ERR346600.22512	37
ERR346600.22505	38
ERR346600.22484	36
ERR346600.22515	38
ERR346600.22498	37
ERR346600.22504	38
ERR346600.22511	22
ERR346600.22509	38
ERR346600.22513	35
ERR346600.22516	32
ERR346600.22520	36
ERR346600.22525	36
ERR346600.22518	36
ERR346600.22510	38
ERR346600.22521	37
ERR346600.22523	36
ERR346600.22526	35
ERR346600.22524	31
ERR346600.22529	36
ERR346600.22522	24
ERR346600.22538	35
ERR346600.22528	33
ERR346600.22541	36
ERR346600.22531	36
ERR346600.22533	35
ERR346600.22527	37
ERR346600.22534	34
ERR346600.22519	36
ERR346600.22544	30
ERR346600.22537	37
ERR346600.22532	37
ERR346600.22539	23
ERR346600.22536	20
ERR346600.22545	36
ERR346600.22549	37
ERR346600.22540	30
ERR346600.22546	36
ERR346600.22530	38
ERR346600.22552	34
ERR346600.22535	37
ERR346600.22554	36
ERR346600.22543	38
ERR346600.22550	38
ERR346600.22553	30
ERR346600.22547	38
ERR346600.22542	26
ERR346600.22557	38
ERR346600.22558	32
ERR346600.22562	37
ERR346600.22565	36
ERR346600.22563	35
ERR346600.22548	36
ERR346600.22564	37
ERR346600.22574	38
ERR346600.22560	37
ERR346600.22559	34
ERR346600.22555	38
ERR346600.22551	36
ERR346600.22576	24
ERR346600.22573	34
ERR346600.22556	38
ERR346600.22566	38
ERR346600.22561	37
ERR346600.22580	38
ERR346600.22583	35
ERR346600.22582	38
ERR346600.22571	36
ERR346600.22570	22
ERR346600.22572	38
ERR346600.22567	37
ERR346600.22578	34
ERR346600.22577	34
ERR346600.22575	36
ERR346600.22579	33
ERR346600.22586	35
ERR346600.22592	37
ERR346600.22581	38
ERR346600.22595	31
ERR346600.22568	38
ERR346600.22601	33
ERR346600.22584	27
ERR346600.22588	38
ERR346600.22585	34
ERR346600.22596	38
ERR346600.22593	38
ERR346600.22591	36
ERR346600.22587	30
ERR346600.22589	38
ERR346600.22590	38
ERR346600.22603	35
ERR346600.22600	38
ERR346600.22602	38
ERR346600.22598	34
ERR346600.22605	36
ERR346600.22609	26
ERR346600.22597	34
ERR346600.22608	35
ERR346600.22604	38
ERR346600.22607	28
ERR346600.22615	36
ERR346600.22619	36
ERR346600.22611	32
ERR346600.22613	25
ERR346600.22610	37
ERR346600.22599	37
ERR346600.22620	33
ERR346600.22614	34
ERR346600.22617	37
ERR346600.22626	36
ERR346600.22616	37
ERR346600.22627	30
ERR346600.22632	37
ERR346600.22622	38
ERR346600.22625	29
ERR346600.22623	33
ERR346600.22633	23
ERR346600.22618	37
ERR346600.22631	29
ERR346600.22621	38
ERR346600.22612	37
ERR346600.22630	35
ERR346600.22624	37
ERR346600.22628	38
ERR346600.22634	38
ERR346600.22636	38
ERR346600.22637	29
ERR346600.22638	37
ERR346600.22645	35
ERR346600.22642	36
ERR346600.22635	36
ERR346600.22639	34
ERR346600.22651	35
ERR346600.22658	33
ERR346600.22629	38
ERR346600.22656	36
ERR346600.22650	37
ERR346600.22644	35
ERR346600.22640	25
ERR346600.22664	37
ERR346600.22653	36
ERR346600.22646	31
ERR346600.22649	35
ERR346600.22643	38
ERR346600.22652	36
ERR346600.22657	33
ERR346600.22647	37
ERR346600.22661	36
ERR346600.22654	33
ERR346600.22659	36
ERR346600.22663	38
ERR346600.22669	29
ERR346600.22662	36
ERR346600.22641	35
ERR346600.22667	34
ERR346600.22655	36
ERR346600.22665	36
ERR346600.22660	35
ERR346600.22666	35
ERR346600.22672	34
ERR346600.22670	23
ERR346600.22673	37
ERR346600.22679	38
ERR346600.22677	35
ERR346600.22674	37
ERR346600.22678	37
ERR346600.22671	37
ERR346600.22682	32
ERR346600.22688	25
ERR346600.22675	37
ERR346600.22683	37
ERR346600.22681	35
ERR346600.22692	38
ERR346600.22693	37
ERR346600.22685	38
ERR346600.22689	38
ERR346600.22686	38
ERR346600.22680	35
ERR346600.22676	35
ERR346600.22687	32
ERR346600.22691	38
ERR346600.22697	38
ERR346600.22695	36
ERR346600.22704	38
ERR346600.22696	35
ERR346600.22702	34
ERR346600.22694	37
ERR346600.22698	30
ERR346600.22703	34
ERR346600.22705	38
ERR346600.22701	37
ERR346600.22707	37
ERR346600.22699	37
ERR346600.22714	37
ERR346600.22700	35
ERR346600.22712	35
ERR346600.22711	37
ERR346600.22690	36
ERR346600.22708	38
ERR346600.22715	35
ERR346600.22720	24
ERR346600.22709	34
ERR346600.22710	33
ERR346600.22717	30
ERR346600.22713	38
ERR346600.22721	36
ERR346600.22719	37
ERR346600.22723	36
ERR346600.22725	37
ERR346600.22716	29
ERR346600.22729	32
ERR346600.22726	36
ERR346600.22730	37
ERR346600.22718	37
ERR346600.22727	36
ERR346600.22722	27
ERR346600.22724	37
ERR346600.22728	35
ERR346600.22737	38
ERR346600.22736	38
ERR346600.22738	37
ERR346600.22731	37
ERR346600.22735	28
ERR346600.22734	38
ERR346600.22740	36
ERR346600.22741	35
ERR346600.22739	37
ERR346600.22746	34
ERR346600.22744	38
ERR346600.22733	32
ERR346600.22732	38
ERR346600.22745	38
ERR346600.22747	31
ERR346600.22742	36
ERR346600.22755	38
ERR346600.22756	36
ERR346600.22752	31
ERR346600.22758	38
ERR346600.22759	34
ERR346600.22754	30
ERR346600.22749	37
ERR346600.22761	38
ERR346600.22748	35
ERR346600.22743	37
ERR346600.22766	37
ERR346600.22763	37
ERR346600.22760	37
ERR346600.22762	29
ERR346600.22765	35
ERR346600.22768	38
ERR346600.22769	35
ERR346600.22767	31
ERR346600.22770	37
ERR346600.22764	35
ERR346600.22771	31
ERR346600.22772	34
ERR346600.22757	37
ERR346600.22751	38
ERR346600.22776	32
ERR346600.22775	37
ERR346600.22774	37
ERR346600.22778	30
ERR346600.22783	34
ERR346600.22773	37
ERR346600.22782	36
ERR346600.22780	36
ERR346600.22777	36
ERR346600.22779	38
ERR346600.22781	30
ERR346600.22784	30
ERR346600.22787	37
ERR346600.22786	37
ERR346600.22796	37
ERR346600.22797	24
ERR346600.22799	35
ERR346600.22788	36
ERR346600.22792	35
ERR346600.22789	27
ERR346600.22790	34
ERR346600.22794	26
ERR346600.22803	37
ERR346600.22793	38
ERR346600.22802	36
ERR346600.22798	37
ERR346600.22791	36
ERR346600.22804	27
ERR346600.22807	26
ERR346600.22795	35
ERR346600.22805	38
ERR346600.22810	29
ERR346600.22811	29
ERR346600.22808	37
ERR346600.22801	34
ERR346600.22806	38
ERR346600.22800	37
ERR346600.22816	34
ERR346600.22821	36
ERR346600.22812	38
ERR346600.22815	30
ERR346600.22827	37
ERR346600.22809	34
ERR346600.22817	35
ERR346600.22814	38
ERR346600.22822	34
ERR346600.22825	36
ERR346600.22820	33
ERR346600.22823	28
ERR346600.22828	37
ERR346600.22831	38
ERR346600.22813	34
ERR346600.22819	36
ERR346600.22837	37
ERR346600.22840	37
ERR346600.22833	33
ERR346600.22824	35
ERR346600.22829	37
ERR346600.22826	35
ERR346600.22845	28
ERR346600.22836	35
ERR346600.22841	38
ERR346600.22838	36
ERR346600.22839	37
ERR346600.22818	25
ERR346600.22842	36
ERR346600.22834	38
ERR346600.22851	26
ERR346600.22832	31
ERR346600.22847	35
ERR346600.22855	38
ERR346600.22843	37
ERR346600.22852	35
ERR346600.22844	36
ERR346600.22846	29
ERR346600.22861	37
ERR346600.22853	38
ERR346600.22857	34
ERR346600.22849	28
ERR346600.22867	38
ERR346600.22848	37
ERR346600.22859	35
ERR346600.22854	32
ERR346600.22865	37
ERR346600.22864	37
ERR346600.22860	35
ERR346600.22866	36
ERR346600.22858	38
ERR346600.22850	38
ERR346600.22868	24
ERR346600.22873	38
ERR346600.22874	33
ERR346600.22875	31
ERR346600.22863	24
ERR346600.22877	35
ERR346600.22869	38
ERR346600.22889	36
ERR346600.22882	23
ERR346600.22876	38
ERR346600.22870	35
ERR346600.22883	38
ERR346600.22878	36
ERR346600.22894	38
ERR346600.22886	36
ERR346600.22884	38
ERR346600.22880	38
ERR346600.22879	37
ERR346600.22871	31
ERR346600.22888	24
ERR346600.22901	37
ERR346600.22899	37
ERR346600.22904	36
ERR346600.22900	37
ERR346600.22885	37
ERR346600.22898	38
ERR346600.22890	36
ERR346600.22895	37
ERR346600.22897	36
ERR346600.22896	34
ERR346600.22892	37
ERR346600.22903	36
ERR346600.22905	32
ERR346600.22910	33
ERR346600.22887	31
ERR346600.22902	35
ERR346600.22909	36
ERR346600.22913	33
ERR346600.22907	36
ERR346600.22908	37
ERR346600.22915	32
ERR346600.22914	37
ERR346600.22923	38
ERR346600.22918	31
ERR346600.22912	34
ERR346600.22929	34
ERR346600.22919	34
ERR346600.22916	34
ERR346600.22921	36
ERR346600.22928	36
ERR346600.22927	35
ERR346600.22922	36
ERR346600.22925	34
ERR346600.22934	32
ERR346600.22936	37
ERR346600.22924	32
ERR346600.22938	36
ERR346600.22931	37
ERR346600.22933	38
ERR346600.22917	37
ERR346600.22926	29
ERR346600.22944	32
ERR346600.22947	38
ERR346600.22930	38
ERR346600.22937	37
ERR346600.22935	37
ERR346600.22950	37
ERR346600.22940	38
ERR346600.22939	29
ERR346600.22941	37
ERR346600.22932	34
ERR346600.22955	25
ERR346600.22943	36
ERR346600.22956	24
ERR346600.22952	35
ERR346600.22948	29
ERR346600.22959	37
ERR346600.22946	36
ERR346600.22942	37
ERR346600.22960	37
ERR346600.22957	32
ERR346600.22949	35
ERR346600.22964	22
ERR346600.22962	32
ERR346600.22969	38
ERR346600.22945	38
ERR346600.22953	25
ERR346600.22966	36
ERR346600.22951	36
ERR346600.22958	34
ERR346600.22961	31
ERR346600.22954	38
ERR346600.22965	34
ERR346600.22975	37
ERR346600.22983	25
ERR346600.22980	31
ERR346600.22963	34
ERR346600.22968	38
ERR346600.22972	36
ERR346600.22967	32
ERR346600.22971	36
ERR346600.22981	36
ERR346600.22982	38
ERR346600.22978	36
ERR346600.22985	38
ERR346600.22976	38
ERR346600.22973	34
ERR346600.22984	37
ERR346600.22990	37
ERR346600.22987	38
ERR346600.22997	38
ERR346600.23002	38
ERR346600.22989	33
ERR346600.22995	38
ERR346600.22991	35
ERR346600.23000	37
ERR346600.22993	34
ERR346600.22994	30
ERR346600.22979	29
ERR346600.22986	34
ERR346600.22988	31
ERR346600.23003	37
ERR346600.23007	35
ERR346600.23004	35
ERR346600.23009	24
ERR346600.23001	28
ERR346600.23010	38
ERR346600.22996	38
ERR346600.22998	30
ERR346600.23006	38
ERR346600.23016	33
ERR346600.23011	32
ERR346600.22999	36
ERR346600.23012	37
ERR346600.23008	33
ERR346600.23023	38
ERR346600.23017	29
ERR346600.23013	36
ERR346600.23029	36
ERR346600.23015	35
ERR346600.23026	37
ERR346600.23019	36
ERR346600.23024	32
ERR346600.23018	32
ERR346600.23025	37
ERR346600.23014	36
ERR346600.23020	38
ERR346600.23028	37
ERR346600.23021	25
ERR346600.23022	38
ERR346600.23031	33
ERR346600.23030	30
ERR346600.23033	37
ERR346600.23034	38
ERR346600.23035	33
ERR346600.23037	37
ERR346600.23042	36
ERR346600.23027	36
ERR346600.23046	34
ERR346600.23040	37
ERR346600.23044	36
ERR346600.23041	36
ERR346600.23047	29
ERR346600.23038	35
ERR346600.23032	38
ERR346600.23039	37
ERR346600.23036	30
ERR346600.23050	38
ERR346600.23045	35
ERR346600.23043	36
ERR346600.23052	37
ERR346600.23054	30
ERR346600.23051	32
ERR346600.23053	36
ERR346600.23062	31
ERR346600.23057	37
ERR346600.23048	37
ERR346600.23063	38
ERR346600.23061	36
ERR346600.23064	37
ERR346600.23066	29
ERR346600.23067	37
ERR346600.23059	37
ERR346600.23065	23
ERR346600.23049	38
ERR346600.23058	33
ERR346600.23071	38
ERR346600.23068	37
ERR346600.23055	25
ERR346600.23070	36
ERR346600.23056	35
ERR346600.23074	34
ERR346600.23079	29
ERR346600.23086	37
ERR346600.23069	38
ERR346600.23077	36
ERR346600.23072	32
ERR346600.23083	26
ERR346600.23088	36
ERR346600.23073	37
ERR346600.23089	31
ERR346600.23097	38
ERR346600.23075	34
ERR346600.23078	35
ERR346600.23091	37
ERR346600.23084	31
ERR346600.23085	38
ERR346600.23080	21
ERR346600.23081	37
ERR346600.23098	33
ERR346600.23100	38
ERR346600.23093	36
ERR346600.23096	36
ERR346600.23103	37
ERR346600.23102	33
ERR346600.23082	28
ERR346600.23108	37
ERR346600.23104	36
ERR346600.23101	31
ERR346600.23105	38
ERR346600.23110	38
ERR346600.23116	37
ERR346600.23106	26
ERR346600.23111	37
ERR346600.23109	37
ERR346600.23114	37
ERR346600.23115	37
ERR346600.23107	29
ERR346600.23112	31
ERR346600.23118	36
ERR346600.23113	36
ERR346600.23125	36
ERR346600.23120	29
ERR346600.23123	36
ERR346600.23129	35
ERR346600.23127	29
ERR346600.23128	35
ERR346600.23119	29
ERR346600.23132	35
ERR346600.23124	37
ERR346600.23140	37
ERR346600.23122	36
ERR346600.23130	37
ERR346600.23126	28
ERR346600.23136	37
ERR346600.23117	33
ERR346600.23121	38
ERR346600.23131	38
ERR346600.23133	35
ERR346600.23143	34
ERR346600.23146	37
ERR346600.23141	36
ERR346600.23138	35
ERR346600.23145	28
ERR346600.23142	37
ERR346600.23148	37
ERR346600.23150	30
ERR346600.23144	36
ERR346600.23137	29
ERR346600.23135	37
ERR346600.23158	37
ERR346600.23134	38
ERR346600.23154	36
ERR346600.23149	31
ERR346600.23139	32
ERR346600.23156	33
ERR346600.23161	26
ERR346600.23165	38
ERR346600.23147	31
ERR346600.23162	38
ERR346600.23169	31
ERR346600.23172	35
ERR346600.23151	34
ERR346600.23153	38
ERR346600.23152	36
ERR346600.23155	30
ERR346600.23159	28
ERR346600.23171	38
ERR346600.23174	30
ERR346600.23164	33
ERR346600.23160	37
ERR346600.23178	38
ERR346600.23168	37
ERR346600.23179	34
ERR346600.23181	36
ERR346600.23170	38
ERR346600.23163	38
ERR346600.23166	21
ERR346600.23189	37
ERR346600.23182	38
ERR346600.23175	38
ERR346600.23176	37
ERR346600.23191	35
ERR346600.23187	35
ERR346600.23180	37
ERR346600.23196	35
ERR346600.23193	37
ERR346600.23200	37
ERR346600.23188	38
ERR346600.23194	38
ERR346600.23183	26
ERR346600.23185	37
ERR346600.23184	38
ERR346600.23208	37
ERR346600.23197	38
ERR346600.23201	35
ERR346600.23206	38
ERR346600.23211	38
ERR346600.23190	36
ERR346600.23192	36
ERR346600.23195	36
ERR346600.23198	38
ERR346600.23186	34
ERR346600.23209	31
ERR346600.23202	37
ERR346600.23215	35
ERR346600.23207	35
ERR346600.23204	34
ERR346600.23199	37
ERR346600.23210	38
ERR346600.23219	34
ERR346600.23212	38
ERR346600.23216	37
ERR346600.23231	34
ERR346600.23213	38
ERR346600.23218	36
ERR346600.23229	37
ERR346600.23220	37
ERR346600.23217	38
ERR346600.23225	35
ERR346600.23222	35
ERR346600.23227	22
ERR346600.23221	24
ERR346600.23230	28
ERR346600.23228	35
ERR346600.23235	38
ERR346600.23232	26
ERR346600.23234	38
ERR346600.23240	37
ERR346600.23233	38
ERR346600.23245	36
ERR346600.23244	36
ERR346600.23248	38
ERR346600.23246	37
ERR346600.23250	35
ERR346600.23241	33
ERR346600.23237	38
ERR346600.23238	34
ERR346600.23256	38
ERR346600.23249	38
ERR346600.23242	26
ERR346600.23243	37
ERR346600.23236	38
ERR346600.23252	32
ERR346600.23260	34
ERR346600.23255	25
ERR346600.23251	36
ERR346600.23253	35
ERR346600.23261	38
ERR346600.23266	35
ERR346600.23254	36
ERR346600.23272	35
ERR346600.23247	28
ERR346600.23258	33
ERR346600.23263	38
ERR346600.23270	37
ERR346600.23267	36
ERR346600.23257	32
ERR346600.23262	36
ERR346600.23279	24
ERR346600.23273	36
ERR346600.23264	38
ERR346600.23271	28
ERR346600.23274	37
ERR346600.23265	36
ERR346600.23277	36
ERR346600.23283	38
ERR346600.23269	30
ERR346600.23282	26
ERR346600.23275	33
ERR346600.23284	36
ERR346600.23278	38
ERR346600.23287	36
ERR346600.23268	37
ERR346600.23293	30
ERR346600.23276	32
ERR346600.23280	33
ERR346600.23286	26
ERR346600.23291	30
ERR346600.23298	37
ERR346600.23297	26
ERR346600.23285	33
ERR346600.23302	38
ERR346600.23288	38
ERR346600.23312	35
ERR346600.23292	38
ERR346600.23300	33
ERR346600.23290	34
ERR346600.23306	30
ERR346600.23289	37
ERR346600.23303	36
ERR346600.23296	38
ERR346600.23301	32
ERR346600.23307	32
ERR346600.23311	36
ERR346600.23295	36
ERR346600.23305	30
ERR346600.23314	34
ERR346600.23322	33
ERR346600.23310	34
ERR346600.23323	38
ERR346600.23321	37
ERR346600.23316	34
ERR346600.23308	38
ERR346600.23325	37
ERR346600.23313	37
ERR346600.23331	37
ERR346600.23315	37
ERR346600.23317	38
ERR346600.23320	32
ERR346600.23329	38
ERR346600.23324	37
ERR346600.23328	38
ERR346600.23327	37
ERR346600.23318	38
ERR346600.23337	36
ERR346600.23332	38
ERR346600.23319	37
ERR346600.23326	35
ERR346600.23339	37
ERR346600.23334	35
ERR346600.23341	38
ERR346600.23330	37
ERR346600.23336	34
ERR346600.23346	30
ERR346600.23335	37
ERR346600.23344	37
ERR346600.23349	24
ERR346600.23347	35
ERR346600.23333	36
ERR346600.23342	35
ERR346600.23340	35
ERR346600.23352	22
ERR346600.23348	25
ERR346600.23338	37
ERR346600.23362	35
ERR346600.23358	22
ERR346600.23345	36
ERR346600.23350	37
ERR346600.23357	26
ERR346600.23363	34
ERR346600.23360	38
ERR346600.23361	38
ERR346600.23359	30
ERR346600.23364	38
ERR346600.23368	35
ERR346600.23375	36
ERR346600.23366	26
ERR346600.23354	31
ERR346600.23356	24
ERR346600.23353	35
ERR346600.23351	35
ERR346600.23378	38
ERR346600.23367	20
ERR346600.23370	38
ERR346600.23376	34
ERR346600.23371	38
ERR346600.23365	37
ERR346600.23372	37
ERR346600.23373	38
ERR346600.23374	21
ERR346600.23387	37
ERR346600.23377	38
ERR346600.23380	38
ERR346600.23385	35
ERR346600.23389	37
ERR346600.23381	30
ERR346600.23399	35
ERR346600.23393	36
ERR346600.23383	31
ERR346600.23392	38
ERR346600.23395	36
ERR346600.23390	36
ERR346600.23382	25
ERR346600.23394	27
ERR346600.23398	37
ERR346600.23384	38
ERR346600.23388	36
ERR346600.23396	38
ERR346600.23386	38
ERR346600.23379	29
ERR346600.23391	33
ERR346600.23400	33
ERR346600.23406	38
ERR346600.23403	22
ERR346600.23397	29
ERR346600.23409	16
ERR346600.23405	36
ERR346600.23410	38
ERR346600.23402	36
ERR346600.23413	36
ERR346600.23407	37
ERR346600.23412	36
ERR346600.23417	26
ERR346600.23401	36
ERR346600.23404	35
ERR346600.23414	37
ERR346600.23419	38
ERR346600.23418	38
ERR346600.23408	32
ERR346600.23422	35
ERR346600.23420	37
ERR346600.23416	33
ERR346600.23426	27
ERR346600.23428	34
ERR346600.23427	31
ERR346600.23411	35
ERR346600.23423	33
ERR346600.23434	37
ERR346600.23435	37
ERR346600.23415	38
ERR346600.23421	37
ERR346600.23439	38
ERR346600.23431	36
ERR346600.23440	38
ERR346600.23424	24
ERR346600.23437	34
ERR346600.23432	37
ERR346600.23442	38
ERR346600.23433	22
ERR346600.23430	34
ERR346600.23446	37
ERR346600.23449	24
ERR346600.23429	38
ERR346600.23436	38
ERR346600.23444	28
ERR346600.23441	37
ERR346600.23454	35
ERR346600.23438	37
ERR346600.23458	30
ERR346600.23452	37
ERR346600.23447	29
ERR346600.23451	35
ERR346600.23460	37
ERR346600.23465	38
ERR346600.23448	23
ERR346600.23450	33
ERR346600.23457	23
ERR346600.23461	36
ERR346600.23443	37
ERR346600.23463	37
ERR346600.23453	37
ERR346600.23456	33
ERR346600.23462	32
ERR346600.23466	37
ERR346600.23459	37
ERR346600.23471	23
ERR346600.23467	38
ERR346600.23455	36
ERR346600.23480	38
ERR346600.23472	38
ERR346600.23477	24
ERR346600.23474	38
ERR346600.23468	37
ERR346600.23475	33
ERR346600.23464	35
ERR346600.23476	36
ERR346600.23486	35
ERR346600.23473	32
ERR346600.23482	27
ERR346600.23481	31
ERR346600.23491	38
ERR346600.23489	38
ERR346600.23483	34
ERR346600.23470	32
ERR346600.23494	36
ERR346600.23469	34
ERR346600.23488	26
ERR346600.23487	38
ERR346600.23492	36
ERR346600.23493	35
ERR346600.23499	37
ERR346600.23497	33
ERR346600.23485	38
ERR346600.23508	36
ERR346600.23496	38
ERR346600.23503	33
ERR346600.23504	38
ERR346600.23479	34
